0,steering wheel control,steering wheel control
574,feature orientation fusion,feature orientation fusion
575,vehicle rotation pattern,vehicle rotation pattern
576,handcrafted features,handcrafted features
577,self-rating scales,self-rating scales
578,reflex-related features,reflex-related features
579,p300,p300
580,gravity,gravity
581,gaze transition entropy (gte),gaze transition entropy (gte)
582,saccade-based features,saccade-based features
583,facial key points,facial key points
583,facial 3d keypoints,facial key points
584,sunglasses detection,sunglasses detection
585,yaw angles,yaw angles
586,heading error,heading error
587,finger temperature (ft),finger temperature (ft)
588,percent eye-closure over a fixed time window (perclos),percent eye-closure over a fixed time window (perclos)
589,pressure-sensitive mat,pressure-sensitive mat
590,ultra-wideband radar,ultra-wideband radar
591,beat frequency of sight line,beat frequency of sight line
592,hand landmarks,hand landmarks
593,torque input,torque input
594,pedal and steering operation,pedal and steering operation
595,face occlusions,face occlusions
596,bio-sensing technologies,bio-signal sensors
596,biosignal sensors,bio-signal sensors
596,bio-signal sensors,bio-signal sensors
597,saccadic parameters,saccadic parameters
598,head misalignment time,head misalignment time
599,latency to pupil constriction,latency to pupil constriction
600,940nm infrared emitting diode,940nm infrared emitting diode
601,blood mrna,blood mrna
602,iconic classifiers,iconic classifiers
603,transformer-type angular displacement sensor,transformer-type angular displacement sensor
604,lips movement ratio (lmr),lips movement ratio (lmr)
605,obd2 sensor,obd2 sensor
606,pulse rate,pulse rate
606,heart rate,pulse rate
606,pulse,pulse rate
607,brake pressure,brake pressure
608,'action unit (au) measurements','action unit (au) measurements'
609,inappropriate line crossings,inappropriate line crossings
610,unsafe driving state dataset (uds),unsafe driving state dataset (uds)
611,facial action recognition,facial action recognition
612,lane tracking performance,lane tracking performance
612,lane tracking data,lane tracking performance
613,sdlp,sdlp
614,idt capacitive sensor,idt capacitive sensor
615,tactile,tactile
616,hyper spectrum camera,hyper spectrum camera
617,side-slip angle,side-slip angle
618,transport fatigue assessment shift log,transport fatigue assessment shift log
619,video-based behavioral analysis,video-based behavioral analysis
619,behavioral data acquisition through video analysis,video-based behavioral analysis
620,headway distance,headway distance
621,mwt,mwt
622,embedded performance measures,embedded performance measures
623,angle sensor,angle sensor
624,facial microfeatures,facial microfeatures
625,attitude feature,attitude feature
626,standard deviation of acceleration rate (sda),standard deviation of acceleration rate (sda)
627,video,video
628,heart activity,heart activity
629,perclos measurement,perclos measurement
629,perclos value,perclos measurement
630,fixation time,fixation time
631,grip monitoring,grip monitoring
632,eda sensor gloves,eda sensor gloves
633,pressure maps,pressure maps
634,work schedule,work schedule
635,piezoresistive,piezoresistive
636,face location,face location
636,face organ location,face location
637,head micromovements,head micromovements
638,lane-related signals,lane-related signals
638,lane-related information,lane-related signals
639,actiwatch,actiwatch
640,multi-scale pyramidal face representation,multi-scale pyramidal face representation
641,taking eyes off the road,taking eyes off the road
642,bvp,bvp
643,vehicle position monitoring,vehicle position monitoring
644,joint angles,joint angles
645,inspiration duration,inspiration duration
646,pupillography (pupil unrest index),pupillography (pupil unrest index)
646,pupillography,pupillography (pupil unrest index)
646,pupillary unrest index,pupillography (pupil unrest index)
647,mouth movements,mouth movements
647,mouth activity,mouth movements
648,driving errors,driving errors
649,nose length ratio (nlr),nose length ratio (nlr)
650,microphone,microphone
651,histogram oriented gradient (hog),histogram oriented gradient (hog)
652,skt,skt
653,sleep,sleep
654,blinking frequency,blinking rate
654,blinking rate,blinking rate
655,gas pedal,gas pedal
656,pvt objective test of alertness,pvt objective test of alertness
657,keyframe selection algorithm,keyframe selection algorithm
658,subjective workload assessment,subjective workload assessment
659,muscular discomfort scores,muscular discomfort scores
660,force platform,force platform
661,video processing,image processing
661,traditional image processing,image processing
661,image processing,image processing
662,flight data,flight data
663,eye-lid positions,eye-lid positions
664,viola-jones,viola-jones
665,lane detection using hough transform,lane detection using hough transform
666,facial landmark localization,facial landmark alignment
666,facial landmark features,facial landmark alignment
666,facial landmark alignment,facial landmark alignment
666,face alignment,facial landmark alignment
667,brain-computer interface (bci) device,brain-computer interface (bci) device
668,technician-observed drowsiness,technician-observed drowsiness
669,camera-based data acquisition,camera-based data acquisition
669,image-based data acquisition,camera-based data acquisition
670,bcg,bcg
671,portable system,portable system
672,demographic data,demographic data
673,nasa-tlx,nasa-tlx
674,light,light
675,sift,sift
676,longitudinal acceleration,longitudinal acceleration
677,eye feature variables,eye feature variables
677,ocular variables,eye feature variables
678,karolinska sleepiness scale (kss),karolinska sleepiness scale (kss)
679,facial coordinates extraction,facial landmarks extraction
679,facial landmarks extraction,facial landmarks extraction
679,facial landmarks detection,facial landmarks extraction
680,infrared temperature tester,infrared temperature tester
681,vehicle-based measures,vehicle-based measures
682,heog,heog
683,r-r-i,r-r-i
684,fuzzy logic system,fuzzy logic system
685,psychomotor performance testing,psychomotor performance testing
686,high speed image sequence,high speed image sequence
687,head posture,head posture
687,head posture offset,head posture
687,head orientation,head posture
687,head posture euler angle,head posture
688,image differential projection function,image differential projection function
689,simulated driving performance,simulated driving performance
689,driving simulator,simulated driving performance
690,vehicle control,vehicle control
691,sleep logbook,sleep logbook
692,biomechanical data,biomechanical data
693,motional,motional
694,lf/hf ratio from hrv of ppgi,lf/hf ratio from hrv of ppgi
695,gabor filter,gabor filter
696,multi-point pressure detection,multi-point pressure detection
697,driver's images,driver's images
698,doppler sensor,doppler sensor
699,maneuver recognition,maneuver recognition
700,neurobehavioral ability performance,neurobehavioral ability performance
701,initial speed,initial speed
702,slow eye movement (sem),slow eye movement (sem)
703,mind wandering questionnaire,mind wandering questionnaire
704,ppg pulse sensor,ppg pulse sensor
705,mouse velocity,mouse velocity
706,environment temperature information,environment temperature information
707,facial images,facial data
707,facial information,facial data
707,facial data,facial data
708,neural data acquisition,neural data acquisition
709,skin micro-movements,skin micro-movements
710,anthropometric measures,anthropometric measures
711,radio-image features,radio-image features
712,leaning detection,leaning detection
713,visual cues,visual cues
714,breathing patterns,breathing patterns
715,spatial fuzzy e-means (s-fcm) clustering,spatial fuzzy e-means (s-fcm) clustering
716,facial sequences,facial sequences
717,thermal image,thermal image
717,thermal image processing,thermal image
718,respiratory effort,respiratory effort
719,kinematic parameters,kinematic parameters
720,facial subsampling (eyes and mouth),facial subsampling (eyes and mouth)
721,ambient noise,ambient noise
722,face position difference (fpd),face position difference (fpd)
723,gray projection variance threshold analysis,gray projection variance threshold analysis
724,reopening speed,reopening speed
725,eye and mouth movements detection,eye and mouth movements detection
725,eye and lip motion detection,eye and mouth movements detection
726,assr,assr
727,radar fusion,radar fusion
728,contactless uwb sensor,contactless uwb sensor
729,physiological signals,physiological
729,physiological,physiological
729,physiology,physiological
730,binary pattern,binary pattern
731,motion vectors,motion vectors
732,pedal input,pedal input
733,skin blood flow information,skin blood flow information
734,polysomnography,polysomnography
734,polysomnography (psg),polysomnography
735,neuromorphic camera,neuromorphic camera
736,autocamera,autocamera
737,optical sensor,optical sensor
738,respiratory rhythm,respiratory rhythm
739,computerized multitasking measure,computerized multitasking measure
740,eye closure percentage,eye closure percentage
741,standard deviation of steering wheel movement,standard deviation of steering wheel movement
742,lateral position variations,lateral position variations
743,principal component analysis,principal component analysis
744,magnetic induction measurement,magnetic induction measurement
745,vanet,vanet
746,postural assessment using light sonometer,postural assessment using light sonometer
747,view ray analysis,view ray analysis
748,driving time,driving time
749,galvanometer,galvanometer
750,attentional performance monitoring,attentional performance monitoring
751,posture information,posture information
751,body posture,posture information
752,blink frequency (bf),blink frequency (bf)
753,infrared depth sensor,infrared depth sensor
754,distracted driving detection,distracted driving detection
755,grip pressure,grip pressure
755,hand pressure,grip pressure
756,electrocardiosignals (ecs),electrocardiosignals (ecs)
757,curvature of upper eyelid,curvature of upper eyelid
758,vision sensor,vision sensor
758,image sensor,vision sensor
759,eye state descriptors,eye state images
759,eye states,eye state images
759,eye state images,eye state images
759,eye state feature,eye state images
760,out-of-lane driving events,out-of-lane driving events
761,ecd,ecd
762,control-related features,control-related features
763,viola-jones face detection,viola-jones face detection
764,fatigue monitoring system famos,fatigue monitoring system famos
765,eye blink artifacts,eye blink artifacts
765,eye blink patterns,eye blink artifacts
766,brain connectivity networks,brain connectivity networks
767,kullback-leibler (kl) entropy,kullback-leibler (kl) entropy
768,gsr,gsr
769,breath characteristics,breath characteristics
770,environmental,environmental
771,hand over-face touches,hand over-face touches
772,palmpilot-based psychomotor vigilance task,palmpilot-based psychomotor vigilance task
772,psychomotor vigilance task,palmpilot-based psychomotor vigilance task
773,eye closeness,eye closeness
774,rectangle features,rectangle features
775,speech signal,speech signal
776,mimo radar,mimo radar
777,ear ratio system,ear ratio system
778,seismocardiography,seismocardiography
779,biomathematical fatigue modelling,biomathematical fatigue modelling
780,timing,timing
781,range images,range images
782,final speed,final speed
783,rudder pedal tracking,rudder pedal tracking
784,pixel-pattern-based texture features,pixel-pattern-based texture features
785,facial rotary angle,facial rotary angle
786,face,face
787,contactless temperature measurements,contactless temperature measurements
788,skin signals,skin signals
789,force derivative,force derivative
790,visual image,visual image
790,visual,visual image
791,color spaces,color spaces
792,speech techniques,speech techniques
793,face video analysis,face video analysis
794,facial areas,facial areas
795,eye contour parameters,eye contour parameters
796,palm temperatures,palm temperatures
797,facial feature extraction,facial feature extraction
797,facial multi-granularity feature extraction,facial feature extraction
798,self-assessment manikin scale,self-assessment manikin scale
799,blink categories,blink categories
800,face pose estimation,face pose estimation
801,cnn-based classification,cnn-based classification
802,outside camera,outside camera
803,sleep-specific questions,sleep-specific questions
804,mouth openness,mouth openness
805,head pitch angle,head pitch angle
805,head pitch angle (hpa),head pitch angle
806,pro-saccades,anti-saccades
806,anti-saccades,anti-saccades
807,observer rating of drowsiness (ord),observer rating of drowsiness (ord)
808,vertical neck bending angles,vertical neck bending angles
809,bright pupil effect,bright pupil effect
809,pupil reaction to light,bright pupil effect
810,acceleration values,acceleration readings
810,acceleration readings,acceleration readings
810,acceleration data,acceleration readings
811,human skin color detection,human skin color detection
811,skin color segmentation,human skin color detection
812,face clustering,face clustering
813,pupil response,pupil movement
813,pupil change,pupil movement
813,pupil movement speed,pupil movement
813,pupil movement,pupil movement
814,physical movement-based methods,physical movement-based methods
815,driver's power of gripping,driver's power of gripping
816,oculomotor movement,oculomotor movement
817,vehicle information,vehicle data
817,vehicle data,vehicle data
817,vehicle telemetry data,vehicle data
817,vehicle running data,vehicle data
817,real-time vehicle data,vehicle data
818,expiration duration,expiration duration
819,steering pressure,steering pressure
819,steering-wheel grip pressure,steering pressure
820,nirs,nirs
821,median absolute deviation,median absolute deviation
822,body movement recorder,body movement recorder
823,mechanical,mechanical
824,head poses,head poses
825,pedal pressure,pedal pressure
826,pulse oximetry,pulse oximetry
827,blood pressures,blood pressures
828,muscle forces,muscle forces
829,eeg alpha power,eeg alpha power
830,3-d sensor,3-d sensor
831,electrocardiographic waveform measurement,electrocardiographic waveform measurement
832,emotion state analysis,emotion state analysis
833,triboelectric sensors,triboelectric sensors
834,average speed,average speed
835,horizontal acceleration,horizontal acceleration
835,lateral acceleration,horizontal acceleration
836,eye closing,eye closing
836,closed eyes,eye closing
837,visible video,visible video
838,openmv camera,openmv camera
839,short and long-range radars,short and long-range radars
840,rgb images,rgb images
841,eyeblink recognition,eyeblink recognition
842,constriction amplitude,constriction amplitude
843,flicker test,flicker test
844,end tidal co2,end tidal co2
845,davis sensor,davis sensor
846,stop-bang questionnaire,stop-bang questionnaire
847,facial near-infrared images,facial near-infrared images
848,smooth pursuit,smooth pursuit
849,peripheral temperature,peripheral temperature
850,entropy,entropy
850,sample entropy,entropy
851,magnetic impedance sensor,magnetic impedance sensor
852,portable sleep monitors,portable sleep monitors
853,standard deviation from the center of the road (sds),standard deviation from the center of the road (sds)
854,co2 sensor,co2 sensor
855,behavioral parameters,behavioral parameters
856,lane departure,lane departure
857,rfid-based respiration monitoring,rfid-based respiration monitoring
858,efv,efv
859,speech data,speech data
860,facial geometry-based eye region detection,facial geometry-based eye region detection
861,physiological instrument,physiological instrument
862,eye-based,eye-based
863,kss fatigue self-assessment scale,kss fatigue self-assessment scale
864,wireless dry eeg,wireless dry eeg
865,respiration belt,respiration belt
866,visual input,visual input
867,video information,video information
867,video data,video information
868,eye-related,eye-related
869,geometric measurements of facial features,geometric measurements of facial features
870,contourlet transform,contourlet transform
871,cabin crew questionnaires,cabin crew questionnaires
872,prosodic,prosodic
873,driving tests,driving tests
874,68-point face landmark identification,68-point face landmark identification
875,face angle measurement,face angle measurement
876,optical motion capture,optical motion capture
877,fixation stability,fixation stability
878,iris detection,iris detection
879,lateral distance,lateral distance
880,driver sleepiness score (dss),driver sleepiness score (dss)
881,wavelet-based connectivity,wavelet-based connectivity
882,yawn times,yawn times
883,subjective report,subjective report
884,camera-based eye tracking,eye-tracking
884,eye-tracking,eye-tracking
884,eyelid tracking,eye-tracking
884,eye tracker,eye-tracking
885,wearable actigraph,wearable actigraph
886,vertical projection matching,vertical projection matching
887,seat position,seat position
888,smartphone sensors,smartphone sensors
889,ir-uwb radar,ir-uwb radar
890,automatic speech recognition systems errors,automatic speech recognition systems errors
891,wrist pulse signals,wrist pulse signals
892,mouth closure,mouth closure
893,gyroscope-based head movement,gyroscope-based head movement
894,blink-based metrics,blink-based metrics
895,diaries,diaries
896,near-infrared spectroscopy (nirs),near-infrared spectroscopy (nirs)
897,video-based eye closure,video-based eye closure
898,vibration acceleration,vibration acceleration
899,adaboost cascade classifier,adaboost cascade classifier
900,saccadic eye movements,saccadic eye movements
901,video-based heart rate estimation,video-based heart rate estimation
902,facial fatigue feature detection,facial fatigue feature detection
903,corner detection algorithm,corner detection algorithm
904,wavelet coefficients,wavelet coefficients
905,cutting force,cutting force
906,blood volume pulse,blood volume pulse
907,eye condition,eye condition
908,head nod frequency (hnf),head nod frequency (hnf)
909,facial dynamic changes,facial dynamic changes
910,john's drowsiness score (jds),john's drowsiness score (jds)
911,mouth opening frequency,mouth opening frequency
912,facial scanning,facial scanning
913,biobehavioural data,biobehavioural data
914,racing wheel motion,racing wheel motion
915,head detection,head detection
915,head motion detection,head detection
916,self-reported fatigue feelings,self-reported fatigue feelings
916,subjective fatigue report,self-reported fatigue feelings
917,multisensor-based,multisensor-based
918,photoplethysmograph,photoplethysmograph
918,photoplethysmograms,photoplethysmograph
919,subjective rating,subjective rating
920,internal zone of the mouth opening,internal zone of the mouth opening
921,driving operation data,driving operation data
922,eye image matching,eye image matching
923,icaam-based facial analysis,icaam-based facial analysis
924,activity monitors,activity monitors
925,stereo vision,stereo vision
926,vision-based techniques,vision-based techniques
926,computer-vision techniques,vision-based techniques
927,performance measures,performance measures
928,ocular metrics,ocular metrics
929,gaze variability,gaze variability
930,facial action coding system (facs),facial action coding system (facs)
931,haar-like algorithm,haar-like algorithm
932,vibration sensors,vibration sensors
933,vehicle driving dynamics,vehicle driving dynamics
934,vpvt,vpvt
935,hands on mouth,hands on mouth
936,psychological assessment,psychological assessment
937,steering operation,steering operation
938,psychophysiological tests,psychophysiological tests
939,video stream processing (vsp),video stream processing (vsp)
940,chronometric cognitive tests,chronometric cognitive tests
941,fnirs,fnirs
942,sagging posture,sagging posture
943,video signals,video signals
944,seat pressure,seat pressure
945,mouth location,mouth location
946,chest movement,chest movement
947,vehicle-based performance data,vehicle-based performance data
948,frontal acceleration,frontal acceleration
949,inclination of the driver's head,inclination of the driver's head
950,humidity sensor,humidity sensor
951,head features,head features
952,gabor images,gabor images
953,reaction and cognitive function tests,reaction and cognitive function tests
954,edge detection with prewitt operator,edge detection with prewitt operator
955,3d facial action unit identification,3d facial action unit identification
956,stroop effect,stroop effect
957,vehicle-based sensors,vehicle-based sensors
958,eyes,eyes
959,sdl,sdl
960,psg,psg
961,colored and infrared eye features,colored and infrared eye features
962,force-sensitive resistance pressure sensors,force-sensitive resistance pressure sensors
963,skin tone,skin tone
964,2-d camera,2-d camera
965,eog,eog
966,pulse signal detection,pulse signal detection
967,lane positioning,lane positioning
967,lane position variability,lane positioning
968,subjective feeling,subjective feeling
969,perclos method,perclos method
970,mouth detection,mouth detection
970,mouth movement detection,mouth detection
971,steering wheel data acquisition,steering wheel data acquisition
972,physical features,physical features
973,eyebrow movement detection,eyebrow movement detection
974,lane excursion events,lane excursion events
975,dynamic threshold value for eyes status,dynamic threshold value for eyes status
976,image analysis,image analysis
977,tracking cameras,tracking cameras
978,vehicular features,vehicular features
979,optical image information processing,optical image information processing
980,vehicle-driver interaction,vehicle-driver interaction
981,pupillary light reflex (plr),pupillary light reflex (plr)
982,electrodermal reactions (edr),electrodermal reactions (edr)
983,heart rate (hr),heart rate (hr)
984,vehicle trajectory,vehicle trajectory
984,vehicle trajectory analysis,vehicle trajectory
985,eye-validation process,eye-validation process
986,standard deviation of yaw rate acceleration (sdy),standard deviation of yaw rate acceleration (sdy)
987,blood oxygen,blood oxygen
988,facial expressions,facial expressions
988,'facial expression',facial expressions
989,eye and mouth vertical distances,eye and mouth vertical distances
990,driving attributes,driving attributes
991,cradle head tracking system,cradle head tracking system
992,eye closure via pupil area measurement,eye closure via pupil area measurement
993,epworth sleepiness scale,epworth sleepiness scale
994,motion detection,motion detection
995,nir face video,nir face video
996,facial attributes,facial attributes
997,behavioral monitoring,behavioral monitoring
998,salivary assay,salivary assay
999,wrist-worn alertness device,wrist-worn alertness device
1000,in-cabin video streams,in-cabin video streams
1001,eye blink intervals (ebis),eye blink intervals (ebis)
1002,driver behavior,driver behavior
1003,self-rated scoring,self-rated scoring
1004,mouth state,mouth state
1005,respiration signals,respiration signals
1006,eye landmarks,eye landmarks
1007,blink times,blink
1007,blink number,blink
1007,blink,blink
1008,saccade-based metrics,saccade-based metrics
1009,raspberry pi cameras,raspberry pi cameras
1010,inertial measurement unit (imu),inertial measurement unit (imu)
1011,tracking error statistics,tracking error statistics
1012,reaction time assessment,reaction time assessment
1013,clutch pedal,clutch pedal
1014,mouth size,mouth size
1015,functional network,functional network
1016,lane wandering,lane wandering
1017,horizontal projection,horizontal projection
1018,facial descriptors,facial descriptors
1019,eyeblink durations,eyeblink durations
1019,gaze duration,eyeblink durations
1020,average eye closed time (aect),average eye closed time (aect)
1021,vehicle acceleration,vehicle acceleration
1022,actimetry,actimetry
1023,behavioral data,behavioral data
1024,detection-response task performance,detection-response task performance
1025,respiration period,respiration period
1026,breath sensor,breath sensor
1027,eyelid activity indicators,eyelid activity indicators
1028,tvf-emd,tvf-emd
1029,fixation rate,fixation rate
1030,adaptive-threshold segmentation,adaptive-threshold segmentation
1031,video recordings,video recordings
1032,sound,sound
1033,vehicle's environment temperature,vehicle's environment temperature
1034,perclos detection,perclos detection
1035,speech,speech
1036,yaw rate acceleration,yaw rate acceleration
1037,seat-embedded piezoelectric sensors,seat-embedded piezoelectric sensors
1038,electro-mechanical installed sensors,electro-mechanical installed sensors
1039,acoustic sensor,acoustic sensor
1040,bioelectric signal features,bioelectric signal features
1041,acceleration-based,acceleration-based
1042,vehicle-related measurements,vehicle-related measurements
1043,lane gap,lane gap
1044,vehicle motion parameters,vehicle motion parameters
1045,local binary pattern analysis,local binary pattern analysis
1046,respiratory signal,respiratory signal
1047,steering pattern analysis,steering pattern analysis
1048,infrared camera,infrared camera
1048,infrared video,infrared camera
1049,remote cameras,remote cameras
1050,eye signals,eye signals
1051,camera-based sleep detection,camera-based sleep detection
1052,speed,speed
1053,brain waves,brain waves
1054,depth cameras,depth cameras
1055,clustering algorithm,clustering algorithm
1056,heart rate time series,heart rate time series
1057,physiological parameters,physiological parameters
1058,eye movement scatter,eye movement scatter
1059,eye state recognition via binoculus image,eye state recognition via binoculus image
1060,head gesture,head gesture
1061,physiological features,physiological features
1062,lane heading,lane heading
1063,mouth-yawn,mouth-yawn
1064,camera-based,camera-based
1064,video-based,camera-based
1065,actigraph bracelets,actigraph bracelets
1066,heart beat detection,heart beat detection
1067,infrared thermography,infrared thermography
1068,consecutive eye closure frames,consecutive eye closure frames
1069,mouth feature points curve fitting,mouth feature points curve fitting
1070,eye state relative to eyelids,eye state relative to eyelids
1071,behavioral features,behavioral features
1072,steering wheel movements (swm),steering wheel movements (swm)
1073,subjective questionnaire (sq),subjective questionnaire (sq)
1074,abnormal eye-blinking,abnormal eye-blinking
1075,eye feature extraction,eye feature extraction
1076,contact sensors,contact sensors
1077,reflective photoplethysmography,reflective photoplethysmography
1078,facial key point detection,facial key point detection
1079,driver's kinematics analysis,driver's kinematics analysis
1080,"vehicle performance measures (speed, acceleration, brake pedal, gas pedal, steering angle, lateral position)","vehicle performance measures (speed, acceleration, brake pedal, gas pedal, steering angle, lateral position)"
1081,facial skin-color analysis,facial skin-color analysis
1082,electrocardiograph (ecg),electrocardiograph (ecg)
1082,ecg,electrocardiograph (ecg)
1083,hrv,hrv
1084,eye image data,eye image data
1085,surface emg,surface emg
1086,electromyogram,electromyogram
1087,video-based eye blinking measurement,video-based eye blinking measurement
1088,near-infrared-ray (nir) camera,near-infrared-ray (nir) camera
1089,video sensing,video sensing
1090,mental fatigue data,mental fatigue data
1091,pupil activity (pa),pupil activity (pa)
1092,skin-tone extraction,skin-tone extraction
1093,percentage of eyelid closure (perclos),percentage of eyelid closure (perclos)
1094,steering wheel variability,steering wheel variability
1095,subjective assessments,subjective assessments
1096,steering wheel signal,steering wheel signal
1097,back pressure measurement,back pressure measurement
1098,sound recognition,sound recognition
1099,camera-based image processing,camera-based image processing
1100,electrophysiological methods,electrophysiological methods
1101,physiological sensors,physiological sensors
1102,skin color model,skin color model
1103,mouth status,mouth status
1104,iris and pupil measurement,iris and pupil measurement
1105,kinect2.0 camera,kinect2.0 camera
1106,wearable sensors,wearable sensors
1107,deviation from the road,deviation from the road
1108,eye behavior,eye behavior
1108,eye activity,eye behavior
1109,face state video recognition,face state video recognition
1110,blink percentage,blink percentage
1111,voice information,voice information
1112,eye opening and closing ratio,eye opening and closing ratio
1113,video classification,video classification
1114,voice quality features,voice quality features
1115,webcam,webcam
1116,temperature difference,temperature difference
1117,eyelid state,eyelid state
1118,spectrum entropy,spectrum entropy
1119,amplitude of pupil constriction,amplitude of pupil constriction
1120,cascade object detection,cascade object detection
1121,eye gaze patterns,eye gaze patterns
1122,pulse wave sensor,pulse wave sensor
1123,eye-blink video sequences,eye-blink video sequences
1124,cognitive task,cognitive task
1125,perception-related features,perception-related features
1126,driving,driving
1127,vehicle-based methods,vehicle-based methods
1128,respiration rate,respiration rate
1129,camera images,camera images
1130,berlin questionnaire,berlin questionnaire
1131,approximate entropy,approximate entropy
1132,facial correlation feature fusion extraction network,facial correlation feature fusion extraction network
1133,blinking activity,blinking activity
1134,longitudinal speed,longitudinal speed
1135,facial video-based measurement,facial video-based measurement
1136,steering wheel axis pattern,steering wheel axis pattern
1137,skin electricity,skin electricity
1138,subjective data,subjective data
1139,vehicle speed,vehicle speed
1140,s-emg,s-emg
1141,connected component analysis,connected component analysis
1142,gaze-bin analysis,gaze-bin analysis
1143,neck movement analysis,neck movement analysis
1144,video tracking,video tracking
1145,eyebrow shape,eyebrow shape
1146,lane drifts,lane drifts
1147,respiration analysis,respiration analysis
1148,theta/beta,theta/beta
1149,eyelid opening,eyelid opening
1150,eye localization,eye localization
1151,facial monitoring,facial monitoring
1152,differential entropy,differential entropy
1153,perclos70-80-90%,perclos70-80-90%
1153,perclos70,perclos70-80-90%
1154,remote photoplethysmography (rppg),remote photoplethysmography (rppg)
1155,mathematical morphology,mathematical morphology
1156,movement,movement
1157,bi-directional projection integral,bi-directional projection integral
1158,computer vision-based facial analysis,computer vision-based facial analysis
1159,blinking measurement,blinking measurement
1160,vehicle-based features,vehicle-based features
1161,facial expression tracking,facial expression tracking
1161,facial gesture tracking,facial expression tracking
1162,car acceleration sensors,car acceleration sensors
1163,outside video streams,outside video streams
1164,brake,brake
1165,count of yawn,count of yawn
1166,pulse wave velocity,pulse wave velocity
1167,multiple sleep latency test (mslt),multiple sleep latency test (mslt)
1168,steering features,steering features
1169,three-axis accelerometer,three-axis accelerometer
1170,b-ors,b-ors
1171,lane departure data,lane departure data
1172,sleep logs,sleep logs
1173,ccd image sensor camera,ccd image sensor camera
1174,head pose (hp),head pose (hp)
1175,core body temperature,core body temperature
1176,infrared detectors,infrared detectors
1177,saccadic velocity,saccadic velocity
1178,facial morphological features,facial morphological features
1179,inertial data,inertial data
1180,semantic image segmentation,semantic image segmentation
1181,steering reaction,steering reaction
1182,eye aspects,eye aspects
1183,steering wheel variables,steering wheel variables
1184,speed analysis,speed analysis
1185,steering corrections,steering corrections
1186,blink duration,blink duration
1187,self-assessment fatigue results,self-assessment fatigue results
1188,unscented kalman filter,unscented kalman filter
1189,accelerator sensor,accelerator sensor
1190,gaze vector,gaze vector
1191,visual detection,visual detection
1192,bio-signal variation,bio-signal variation
1193,electrooculograms,electrooculograms
1194,eye closure rate (ecr),eye closure rate (ecr)
1195,optical eye tracking (oet),optical eye tracking (oet)
1196,steering wheel angular velocity,steering wheel angular velocity
1197,eye openness estimation,eye openness estimation
1198,head-tilt,head-tilt
1199,gaze measurement,gaze measurement
1200,mouth features,mouth features
